BookingID,Date,TeeTime,Course,Players,GreenFee,CartFee,FandB,TotalRevenue,BookingSource,CustomerType,Cancelled,Weather
TN003865,2025-12-21,12:20:00,Monument,2,165.38,63.85,0.0,394.61,Online,Member,No,Windy
TN003866,2025-02-23,07:50:00,Monument,3,285.63,100.94,165.04,1122.87,Phone,Public,No,Windy
TN003867,2025-12-30,09:00:00,Pinnacle,4,299.19,139.29,198.65,1534.7,Phone,Public,No,Cloudy
TN003868,2025-12-02,10:10:00,Monument,3,217.43,95.06,152.14,899.49,Online,Member,No,Clear
TN003869,2025-03-22,08:40:00,Pinnacle,4,295.93,132.97,259.8,1576.49,Online,ResortGuest,No,Clear
TN003870,2025-03-15,08:30:00,Monument,4,316.24,134.85,166.48,1566.29,Online,Public,No,Clear
TN003871,2025-01-30,07:40:00,Monument,4,316.61,132.47,221.27,1620.18,Online,Public,No,Clear
TN003872,2025-11-22,12:10:00,Monument,3,237.05,105.8,0.0,816.95,Online,Public,No,Windy
TN003873,2025-01-18,07:00:00,Monument,3,319.13,98.32,158.36,1214.07,Online,Public,No,Clear
TN003874,2025-03-06,06:30:00,Pinnacle,2,289.39,66.14,77.31,722.23,Online,Public,No,Clear
TN003875,2025-03-04,10:20:00,Pinnacle,3,273.72,105.7,0.0,926.86,Online,Public,No,Clear
TN003876,2025-07-18,10:40:00,Pinnacle,2,107.48,60.19,113.24,388.39,Online,Member,No,Clear
TN003877,2025-12-21,13:20:00,Monument,4,215.17,136.05,70.03,1066.76,Online,Public,No,Clear
TN003878,2025-12-26,07:30:00,Pinnacle,3,290.09,100.77,55.33,1026.37,Online,Public,No,Clear
TN003879,2025-02-16,10:00:00,Pinnacle,2,223.04,64.6,0.0,510.68,Walk-up,Member,No,Windy
TN003880,2025-05-25,07:10:00,Pinnacle,3,120.91,91.65,99.67,554.05,Online,Member,No,Clear
TN003881,2025-03-23,14:00:00,Pinnacle,3,219.25,106.02,0.0,763.77,Phone,Public,No,Cloudy
TN003882,2025-04-19,10:30:00,Pinnacle,2,213.12,68.41,0.0,494.65,Online,Public,No,Cloudy
TN003883,2025-03-29,07:10:00,Monument,2,224.74,63.78,52.4,565.66,Phone,Member,No,Cloudy
TN003884,2025-11-16,11:50:00,Pinnacle,3,286.79,105.79,0.0,966.16,Phone,Public,No,Clear
TN003885,2025-03-11,15:10:00,Pinnacle,4,162.73,124.77,0.0,775.69,Concierge,ResortGuest,No,Clear
TN003886,2025-08-31,10:50:00,Monument,3,128.08,102.11,54.45,540.8,Online,Public,No,Clear
TN003887,2025-12-11,06:30:00,Monument,3,274.6,105.94,0.0,929.74,Online,Public,No,Clear
TN003888,2025-11-04,08:10:00,Monument,4,279.48,134.88,170.26,1423.06,Phone,Public,No,Clear
TN003889,2025-02-01,10:40:00,Monument,4,259.44,137.57,0.0,1175.33,Online,Public,No,Clear
TN003890,2025-03-15,07:10:00,Monument,4,244.27,120.13,161.51,1258.72,Sales/Events,Group,No,Clear
TN003891,2025-10-19,07:20:00,Pinnacle,3,207.4,97.25,126.59,846.04,Phone,Member,No,Clear
TN003892,2025-05-17,12:20:00,Monument,4,94.24,125.99,0.0,0.0,Sales/Events,Group,Yes,Cloudy
TN003893,2025-04-27,13:40:00,Monument,4,145.13,128.9,193.35,902.77,Walk-up,Member,No,Cloudy
TN003894,2025-02-02,06:40:00,Pinnacle,4,285.16,138.67,0.0,1279.31,Phone,ResortGuest,No,Cloudy
TN003895,2025-11-08,08:50:00,Monument,3,289.37,105.48,100.27,1073.86,Walk-up,Public,No,Clear
TN003896,2025-03-01,07:20:00,Pinnacle,2,313.67,67.52,40.89,735.75,Phone,Public,No,Windy
TN003897,2025-01-05,07:20:00,Monument,3,241.73,96.52,0.0,821.71,Online,Member,No,Cloudy
TN003898,2025-01-05,06:30:00,Monument,4,317.74,138.09,0.0,1409.05,Online,Public,No,Clear
TN003899,2025-11-29,07:50:00,Monument,3,234.47,91.64,65.63,860.68,Online,Member,No,Clear
TN003900,2025-12-15,13:30:00,Monument,3,222.56,104.74,83.72,856.14,Walk-up,Public,No,Clear
TN003901,2025-10-25,07:30:00,Pinnacle,4,233.38,133.51,0.0,1067.03,Online,Public,No,Clear
TN003902,2025-03-16,14:20:00,Monument,3,189.27,95.36,128.55,791.72,Phone,Public,No,Clear
TN003903,2025-05-17,10:30:00,Pinnacle,4,132.91,130.94,157.54,820.12,Walk-up,Public,No,Clear
TN003904,2025-09-14,13:10:00,Monument,4,99.54,136.77,167.44,702.37,Online,ResortGuest,No,Rain
TN003905,2025-03-30,13:10:00,Pinnacle,3,222.43,98.28,109.49,875.06,Walk-up,Public,No,Clear
TN003906,2025-03-01,09:30:00,Pinnacle,3,225.58,97.13,156.54,930.41,Walk-up,Member,No,Clear
TN003907,2025-02-18,08:10:00,Pinnacle,2,309.25,66.32,0.0,684.82,Online,Public,No,Clear
TN003908,2025-08-10,09:20:00,Pinnacle,4,154.65,137.68,0.0,756.28,Online,Public,No,Windy
TN003909,2025-09-13,08:00:00,Pinnacle,3,156.0,99.7,174.98,742.68,Online,Public,No,Cloudy
TN003910,2025-02-13,11:20:00,Monument,4,234.5,139.74,80.78,1158.52,Phone,ResortGuest,No,Clear
TN003911,2025-04-12,10:20:00,Pinnacle,3,179.58,102.87,125.16,766.77,Online,ResortGuest,No,Clear
TN003912,2025-09-20,09:30:00,Pinnacle,2,120.07,66.81,97.53,404.48,Concierge,ResortGuest,No,Cloudy
TN003913,2025-12-10,12:00:00,Pinnacle,3,251.38,104.79,130.87,989.8,Walk-up,Public,No,Clear
TN003914,2025-09-13,09:30:00,Monument,3,139.82,100.09,0.0,519.55,Online,Public,No,Clear
TN003915,2025-12-13,13:20:00,Pinnacle,2,199.72,66.9,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN003916,2025-02-08,15:40:00,Pinnacle,3,167.91,82.93,0.0,586.66,Online,Member,No,Clear
TN003917,2025-12-03,11:00:00,Monument,1,252.55,40.0,0.0,292.55,Online,Public,No,Cloudy
TN003918,2025-12-01,12:50:00,Pinnacle,4,235.46,131.36,0.0,0.0,Phone,Public,Yes,Clear
TN003919,2025-03-06,08:50:00,Pinnacle,4,276.41,134.03,0.0,1239.67,Concierge,ResortGuest,No,Windy
TN003920,2025-06-15,10:10:00,Monument,3,133.95,102.4,0.0,504.25,Online,Public,No,Clear
TN003921,2025-01-31,11:00:00,Pinnacle,4,260.81,138.24,102.7,1284.18,Walk-up,Public,No,Cloudy
TN003922,2025-05-03,14:20:00,Monument,3,85.0,87.7,0.0,342.7,Online,Member,No,Clear
TN003923,2025-03-08,13:00:00,Monument,4,207.02,130.92,92.09,1051.09,Phone,Public,No,Rain
TN003924,2025-03-22,15:30:00,Monument,4,151.23,113.59,240.53,959.04,Online,Member,No,Clear
TN003925,2025-10-12,12:50:00,Pinnacle,4,165.67,138.26,131.15,932.09,Phone,ResortGuest,No,Clear
TN003926,2025-01-08,08:00:00,Monument,1,296.18,40.0,47.35,383.53,Online,Public,No,Clear
TN003927,2025-05-20,08:20:00,Monument,4,166.08,134.68,166.74,965.74,Online,Public,No,Clear
TN003928,2025-02-26,10:30:00,Pinnacle,3,263.5,98.35,0.0,888.85,Phone,Public,No,Clear
TN003929,2025-03-02,11:00:00,Monument,4,211.32,127.76,176.55,1149.59,Sales/Events,Group,No,Rain
TN003930,2025-10-11,09:30:00,Monument,4,152.75,123.42,116.78,851.2,Walk-up,Member,No,Cloudy
TN003931,2025-11-09,06:30:00,Pinnacle,3,283.55,101.29,0.0,951.94,Concierge,ResortGuest,No,Clear
TN003932,2025-06-08,11:40:00,Pinnacle,4,153.55,131.64,0.0,745.84,Online,Public,No,Clear
TN003933,2025-12-28,15:40:00,Monument,4,153.95,113.73,135.51,865.04,Phone,Member,No,Clear
TN003934,2025-12-13,09:00:00,Monument,4,243.46,128.26,89.59,1191.69,Sales/Events,Group,No,Cloudy
TN003935,2025-02-13,08:40:00,Pinnacle,4,323.5,137.69,0.0,1431.69,Online,Public,No,Clear
TN003936,2025-02-05,07:00:00,Monument,3,320.02,105.62,65.15,1130.83,Phone,Public,No,Clear
TN003937,2025-05-15,07:10:00,Monument,4,133.42,133.48,0.0,667.16,Online,ResortGuest,No,Clear
TN003938,2025-02-17,08:30:00,Monument,2,214.29,63.5,0.0,492.08,Phone,Member,No,Clear
TN003939,2025-11-28,07:40:00,Pinnacle,4,314.03,137.36,0.0,1393.48,Phone,Public,No,Cloudy
TN003940,2025-09-19,10:00:00,Pinnacle,4,104.05,122.34,72.75,611.29,Online,Member,No,Clear
TN003941,2025-05-07,10:10:00,Monument,2,130.45,68.14,76.3,405.34,Online,Public,No,Clear
TN003942,2025-01-19,06:40:00,Pinnacle,3,285.1,98.11,87.75,1041.16,Phone,ResortGuest,No,Cloudy
TN003943,2025-01-05,11:10:00,Monument,3,196.15,90.32,131.56,810.33,Walk-up,Member,No,Clear
TN003944,2025-10-08,11:20:00,Monument,2,197.17,69.89,54.19,518.42,Online,Public,No,Clear
TN003945,2025-02-05,07:30:00,Pinnacle,2,294.01,69.95,0.0,657.97,Online,Public,No,Clear
TN003946,2025-04-27,14:20:00,Pinnacle,2,157.25,63.09,125.12,502.71,Online,Public,No,Clear
TN003947,2025-01-28,07:00:00,Pinnacle,3,253.16,102.6,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN003948,2025-05-22,08:00:00,Pinnacle,4,142.8,135.32,0.0,706.52,Concierge,ResortGuest,No,Clear
TN003949,2025-12-20,07:20:00,Monument,2,281.29,70.21,0.0,632.79,Online,Public,No,Clear
TN003950,2025-12-09,07:40:00,Monument,1,282.52,40.0,0.0,322.52,Online,Public,No,Clear
TN003951,2025-12-08,08:40:00,Pinnacle,3,289.01,104.71,124.62,1096.36,Phone,Public,No,Clear
TN003952,2025-05-25,07:00:00,Pinnacle,3,175.1,104.74,0.0,630.04,Walk-up,Public,No,Windy
TN003953,2025-07-05,06:40:00,Monument,4,124.66,124.53,0.0,623.17,Phone,Member,No,Rain
TN003954,2025-02-05,10:10:00,Monument,3,203.43,90.51,0.0,700.8,Phone,Group,No,Windy
TN003955,2025-11-16,07:50:00,Pinnacle,4,305.36,138.31,152.08,1511.83,Online,Public,No,Windy
TN003956,2025-11-03,10:50:00,Monument,3,259.1,101.13,203.0,1081.43,Walk-up,Public,No,Cloudy
TN003957,2025-06-29,08:20:00,Pinnacle,4,177.86,132.68,0.0,844.12,Online,Public,No,Windy
TN003958,2025-11-26,12:00:00,Monument,2,265.54,66.8,58.64,656.52,Online,Public,No,Clear
TN003959,2025-10-30,12:00:00,Pinnacle,3,198.41,100.74,0.0,695.97,Online,Public,No,Clear
TN003960,2025-03-22,11:10:00,Pinnacle,2,265.91,66.61,0.0,598.43,Online,Public,No,Clear
TN003961,2025-12-03,09:00:00,Pinnacle,4,235.31,126.58,0.0,1067.82,Online,Member,No,Cloudy
TN003962,2025-12-27,08:10:00,Pinnacle,4,245.08,128.8,0.0,1109.12,Walk-up,Member,No,Clear
TN003963,2025-03-11,13:30:00,Pinnacle,3,199.13,104.69,0.0,702.08,Concierge,ResortGuest,No,Clear
TN003964,2025-01-30,07:20:00,Monument,3,224.71,93.71,178.76,946.6,Online,Member,No,Clear
TN003965,2025-06-08,15:00:00,Pinnacle,4,85.0,111.42,118.36,569.78,Online,Member,No,Clear
TN003966,2025-03-01,10:30:00,Monument,1,259.85,40.0,53.28,353.13,Online,Public,No,Clear
TN003967,2025-12-21,08:50:00,Monument,4,301.28,130.74,0.0,0.0,Online,Public,Yes,Clear
TN003968,2025-12-03,10:20:00,Pinnacle,2,279.69,65.9,76.37,701.65,Walk-up,Public,No,Clear
TN003969,2025-04-02,07:30:00,Monument,4,206.12,121.69,0.0,946.17,Sales/Events,Group,No,Cloudy
TN003970,2025-01-20,07:30:00,Pinnacle,2,317.15,68.19,0.0,702.49,Online,Public,No,Clear
TN003971,2025-03-09,15:30:00,Monument,4,185.48,124.87,181.04,1047.83,Online,Public,No,Cloudy
TN003972,2025-05-25,09:10:00,Monument,3,113.93,98.75,102.84,543.38,Phone,ResortGuest,No,Cloudy
TN003973,2025-12-13,12:30:00,Pinnacle,3,218.95,103.31,0.0,760.16,Online,ResortGuest,No,Clear
TN003974,2025-12-11,09:10:00,Monument,2,218.75,69.79,95.97,603.26,Online,ResortGuest,No,Windy
TN003975,2025-12-02,11:50:00,Pinnacle,4,202.75,124.76,0.0,935.76,Walk-up,Member,No,Clear
TN003976,2025-01-07,09:40:00,Monument,3,264.76,103.82,125.11,1023.21,Walk-up,Public,No,Clear
TN003977,2025-02-10,08:00:00,Pinnacle,3,290.06,105.96,117.75,1093.89,Online,ResortGuest,No,Clear
TN003978,2025-02-01,07:30:00,Monument,2,318.68,70.13,86.31,793.8,Phone,Public,No,Cloudy
TN003979,2025-10-26,07:30:00,Pinnacle,3,204.93,91.71,0.0,706.5,Online,Member,No,Cloudy
TN003980,2025-10-19,07:50:00,Pinnacle,4,192.75,122.43,183.16,1076.59,Online,Member,No,Clear
TN003981,2025-09-28,07:10:00,Monument,3,145.75,102.34,77.59,617.18,Online,Public,No,Clear
TN003982,2025-11-23,09:00:00,Monument,3,274.28,99.45,0.0,922.29,Concierge,ResortGuest,No,Rain
TN003983,2025-06-07,09:20:00,Monument,3,138.1,99.01,145.61,658.92,Phone,Public,No,Clear
TN003984,2025-07-17,14:40:00,Monument,4,85.0,112.15,176.63,628.78,Walk-up,Member,No,Clear
TN003985,2025-07-10,09:00:00,Monument,3,130.88,101.58,0.0,494.22,Concierge,ResortGuest,No,Cloudy
TN003986,2025-07-08,15:30:00,Monument,3,96.1,90.31,0.0,378.61,Phone,Public,No,Windy
TN003987,2025-05-04,15:20:00,Monument,3,86.25,92.14,52.4,403.29,Online,ResortGuest,No,Clear
TN003988,2025-08-31,13:40:00,Monument,4,113.89,131.05,0.0,0.0,Phone,Public,Yes,Clear
TN003989,2025-08-16,14:20:00,Pinnacle,3,99.61,90.86,0.0,0.0,Phone,Public,Yes,Windy
TN003990,2025-07-19,07:30:00,Pinnacle,3,137.89,91.93,0.0,0.0,Sales/Events,Group,Yes,Windy
TN003991,2025-06-16,10:20:00,Pinnacle,3,118.57,97.34,0.0,453.05,Online,Group,No,Clear
TN003992,2025-02-25,06:40:00,Pinnacle,2,305.71,66.66,73.22,751.3,Online,Public,No,Cloudy
TN003993,2025-10-12,08:00:00,Monument,3,235.24,101.71,147.91,955.34,Online,Public,No,Clear
TN003994,2025-03-05,08:20:00,Monument,3,316.93,99.07,0.0,1049.86,Online,Public,No,Clear
TN003995,2025-12-09,11:40:00,Pinnacle,2,262.23,66.31,70.94,661.71,Phone,Public,No,Clear
TN003996,2025-11-23,07:20:00,Pinnacle,4,283.41,139.15,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN003997,2025-12-13,07:40:00,Pinnacle,4,247.96,122.89,128.65,1243.38,Online,Member,No,Clear
TN003998,2025-01-04,07:20:00,Monument,3,233.01,93.78,0.0,792.81,Sales/Events,Group,No,Cloudy
TN003999,2025-02-11,07:50:00,Pinnacle,3,333.18,105.46,71.76,1176.76,Online,Public,No,Clear
TN004000,2025-12-04,08:30:00,Monument,4,258.09,131.38,193.25,1356.99,Phone,ResortGuest,No,Clear
TN004001,2025-12-26,07:50:00,Monument,3,318.27,99.16,0.0,1053.97,Online,Public,No,Clear
TN004002,2025-03-08,13:10:00,Pinnacle,4,207.12,137.25,180.45,1146.18,Phone,ResortGuest,No,Clear
TN004003,2025-06-07,11:10:00,Monument,3,113.16,90.9,0.0,430.38,Phone,Member,No,Clear
TN004004,2025-11-01,07:20:00,Pinnacle,4,261.84,139.88,0.0,1187.24,Concierge,ResortGuest,No,Clear
TN004005,2025-12-26,09:30:00,Pinnacle,4,220.35,128.69,195.8,1205.89,Online,Member,No,Clear
TN004006,2025-03-29,08:40:00,Monument,4,215.16,122.77,0.0,983.41,Phone,Member,No,Cloudy
TN004007,2025-02-21,06:50:00,Pinnacle,3,235.9,90.77,0.0,798.47,Phone,Member,No,Clear
TN004008,2025-07-21,11:40:00,Monument,3,127.7,103.18,0.0,486.28,Phone,ResortGuest,No,Windy
TN004009,2025-04-05,10:40:00,Monument,3,171.05,105.67,100.41,719.23,Online,ResortGuest,No,Clear
TN004010,2025-02-11,07:50:00,Monument,4,240.94,139.61,190.99,1294.36,Phone,ResortGuest,No,Clear
TN004011,2025-08-02,07:40:00,Pinnacle,3,136.73,104.23,65.05,579.47,Concierge,ResortGuest,No,Cloudy
TN004012,2025-05-17,13:50:00,Monument,3,85.0,94.08,0.0,349.08,Online,Member,No,Windy
TN004013,2025-02-28,12:00:00,Monument,4,215.44,123.75,168.11,1153.62,Phone,Member,No,Clear
TN004014,2025-09-28,13:50:00,Pinnacle,4,112.41,132.7,195.96,778.3,Phone,Public,No,Cloudy
TN004015,2025-03-28,15:30:00,Monument,4,154.1,112.36,0.0,728.76,Online,Group,No,Clear
TN004016,2025-11-30,15:50:00,Pinnacle,3,186.05,94.69,0.0,652.84,Concierge,ResortGuest,No,Clear
TN004017,2025-09-19,11:40:00,Monument,4,136.6,139.34,215.91,901.65,Phone,Public,No,Cloudy
TN004018,2025-04-06,08:40:00,Pinnacle,3,244.22,104.13,0.0,836.79,Online,Public,No,Clear
TN004019,2025-09-27,10:30:00,Monument,2,144.18,66.28,0.0,354.64,Walk-up,Public,No,Windy
TN004020,2025-07-05,12:20:00,Pinnacle,2,131.28,66.11,0.0,328.67,Online,Public,No,Windy
TN004021,2025-01-26,06:40:00,Pinnacle,4,320.9,133.38,0.0,1416.98,Online,Public,No,Clear
TN004022,2025-10-25,12:10:00,Monument,3,178.86,103.7,0.0,640.28,Online,Public,No,Cloudy
TN004023,2025-07-19,12:50:00,Pinnacle,2,114.67,69.74,38.87,337.95,Walk-up,Public,No,Cloudy
TN004024,2025-03-25,12:50:00,Monument,3,209.89,99.28,0.0,728.95,Phone,Public,No,Clear
TN004025,2025-01-27,07:00:00,Monument,4,233.64,125.74,0.0,0.0,Phone,Member,Yes,Clear
TN004026,2025-01-18,08:00:00,Monument,4,291.5,138.65,103.29,1407.94,Online,Public,No,Clear
TN004027,2025-11-07,13:30:00,Monument,3,160.45,92.06,140.16,713.57,Online,Member,No,Clear
TN004028,2025-07-28,13:00:00,Monument,4,100.25,123.14,0.0,0.0,Sales/Events,Group,Yes,Rain
TN004029,2025-10-07,09:30:00,Pinnacle,4,200.56,138.12,126.39,1066.75,Walk-up,Public,No,Windy
TN004030,2025-06-07,07:50:00,Monument,3,158.12,99.21,0.0,573.57,Online,Public,No,Cloudy
TN004031,2025-12-20,11:30:00,Monument,3,245.79,99.88,0.0,0.0,Online,Public,Yes,Clear
TN004032,2025-05-17,08:00:00,Pinnacle,4,130.41,122.23,0.0,643.87,Walk-up,Member,No,Cloudy
TN004033,2025-08-30,12:10:00,Monument,4,96.58,141.04,0.0,527.36,Online,ResortGuest,No,Cloudy
TN004034,2025-09-06,13:40:00,Monument,3,121.82,102.72,0.0,468.18,Online,Public,No,Clear
TN004035,2025-03-02,07:00:00,Pinnacle,4,280.28,135.51,110.59,1367.22,Phone,ResortGuest,No,Clear
TN004036,2025-01-26,10:30:00,Pinnacle,2,277.51,65.58,79.74,700.34,Online,Public,No,Clear
TN004037,2025-01-27,13:10:00,Pinnacle,4,182.44,120.99,0.0,850.75,Sales/Events,Group,No,Clear
TN004038,2025-12-09,08:10:00,Monument,2,284.67,69.58,0.0,638.92,Phone,Public,No,Windy
TN004039,2025-02-06,07:10:00,Monument,4,232.99,128.17,231.03,1291.16,Phone,Group,No,Clear
TN004040,2025-04-13,06:40:00,Pinnacle,3,201.75,92.93,0.0,698.18,Online,Member,No,Cloudy
TN004041,2025-09-15,12:50:00,Pinnacle,2,115.69,69.04,0.0,300.42,Online,Public,No,Clear
TN004042,2025-02-22,06:30:00,Pinnacle,4,278.87,137.62,213.92,1467.02,Concierge,ResortGuest,No,Clear
TN004043,2025-10-25,13:50:00,Monument,3,179.61,98.81,117.23,754.87,Walk-up,Public,No,Windy
TN004044,2025-02-05,10:40:00,Pinnacle,3,271.4,102.09,0.0,916.29,Online,Public,No,Clear
TN004045,2025-02-16,08:10:00,Pinnacle,4,265.82,131.77,127.97,1323.02,Concierge,ResortGuest,No,Clear
TN004046,2025-06-28,13:30:00,Monument,2,98.36,63.73,0.0,260.45,Online,Member,No,Cloudy
TN004047,2025-06-28,08:30:00,Monument,3,134.97,99.2,123.07,627.18,Online,ResortGuest,No,Clear
TN004048,2025-05-04,12:20:00,Pinnacle,4,127.89,136.32,0.0,647.88,Online,Public,No,Cloudy
TN004049,2025-08-14,15:00:00,Pinnacle,3,101.21,94.41,0.0,0.0,Online,ResortGuest,Yes,Windy
TN004050,2025-11-21,07:40:00,Pinnacle,2,300.51,66.81,0.0,667.83,Walk-up,Public,No,Cloudy
TN004051,2025-07-26,15:30:00,Monument,2,97.9,62.11,41.3,299.21,Phone,Public,No,Windy
TN004052,2025-12-24,07:00:00,Pinnacle,4,297.3,134.23,107.05,1430.48,Online,Public,No,Windy
TN004053,2025-01-26,07:20:00,Monument,4,273.61,140.47,0.0,1234.91,Online,Public,No,Cloudy
TN004054,2025-03-29,06:30:00,Monument,2,297.93,68.21,52.3,716.37,Online,Public,No,Clear
TN004055,2025-12-15,06:40:00,Monument,2,307.13,69.62,0.0,683.88,Phone,Public,No,Clear
TN004056,2025-01-19,06:30:00,Pinnacle,4,248.48,125.11,0.0,1119.03,Online,Member,No,Clear
TN004057,2025-06-12,11:40:00,Pinnacle,3,129.11,98.38,97.92,583.63,Concierge,ResortGuest,No,Cloudy
TN004058,2025-04-13,12:10:00,Monument,3,152.81,104.01,113.71,676.15,Concierge,ResortGuest,No,Clear
TN004059,2025-09-20,14:40:00,Pinnacle,3,88.01,83.8,151.98,499.81,Online,Member,No,Clear
TN004060,2025-02-15,08:30:00,Pinnacle,4,237.46,125.69,99.97,1175.5,Phone,Member,No,Cloudy
TN004061,2025-07-13,14:20:00,Pinnacle,2,105.52,60.65,103.37,375.06,Online,Public,No,Clear
TN004062,2025-01-28,13:10:00,Monument,3,172.03,97.2,0.0,613.29,Online,Member,No,Clear
TN004063,2025-02-16,15:40:00,Pinnacle,3,211.91,93.09,76.28,805.1,Phone,Public,No,Clear
TN004064,2025-09-13,11:20:00,Monument,4,99.33,127.33,0.0,524.65,Walk-up,Member,No,Clear
TN004065,2025-12-13,07:10:00,Pinnacle,2,271.68,68.21,103.52,715.09,Phone,ResortGuest,No,Cloudy
TN004066,2025-11-04,13:50:00,Monument,3,224.41,100.5,0.0,773.73,Online,Public,No,Clear
TN004067,2025-07-13,15:30:00,Monument,2,94.2,62.01,0.0,0.0,Phone,Public,Yes,Rain
TN004068,2025-01-17,10:00:00,Monument,3,260.1,101.8,76.18,958.28,Online,Public,No,Cloudy
TN004069,2025-01-18,06:50:00,Monument,3,260.05,100.44,158.93,1039.52,Concierge,ResortGuest,No,Windy
TN004070,2025-11-15,10:10:00,Pinnacle,3,202.28,94.38,76.36,777.58,Phone,Member,No,Clear
TN004071,2025-08-16,11:50:00,Pinnacle,4,133.67,136.24,0.0,670.92,Online,ResortGuest,No,Clear
TN004072,2025-11-01,06:30:00,Monument,3,281.39,105.21,62.41,1011.79,Online,Public,No,Cloudy
TN004073,2025-12-15,12:20:00,Pinnacle,2,231.12,69.54,66.54,598.32,Online,Public,No,Clear
TN004074,2025-09-28,11:10:00,Pinnacle,4,115.71,128.1,0.0,590.94,Online,Member,No,Clear
TN004075,2025-12-13,08:30:00,Pinnacle,4,291.44,139.11,223.69,1528.56,Concierge,ResortGuest,No,Clear
TN004076,2025-04-19,08:30:00,Pinnacle,3,257.78,103.9,48.11,925.35,Online,Public,No,Clear
TN004077,2025-08-31,09:40:00,Pinnacle,2,138.77,70.0,72.45,419.99,Online,Public,No,Rain
TN004078,2025-11-07,08:10:00,Pinnacle,3,244.54,97.1,0.0,830.72,Walk-up,Member,No,Clear
TN004079,2025-11-06,10:40:00,Pinnacle,3,215.23,92.19,0.0,0.0,Online,Member,Yes,Cloudy
TN004080,2025-03-02,08:20:00,Pinnacle,3,289.79,103.02,0.0,0.0,Online,Public,Yes,Clear
TN004081,2025-11-22,08:40:00,Monument,3,281.81,101.9,127.14,1074.47,Phone,ResortGuest,No,Clear
TN004082,2025-11-08,10:20:00,Pinnacle,4,253.9,135.3,0.0,1150.9,Online,Public,No,Cloudy
TN004083,2025-12-21,09:30:00,Monument,4,236.73,137.26,93.6,1177.78,Online,Public,No,Clear
TN004084,2025-12-07,08:20:00,Monument,4,240.07,126.58,115.93,1202.79,Phone,Member,No,Clear
TN004085,2025-12-22,13:20:00,Pinnacle,2,245.1,67.08,120.23,677.51,Phone,Public,No,Clear
TN004086,2025-03-30,12:00:00,Monument,3,238.64,105.57,190.0,1011.49,Online,Public,No,Cloudy
TN004087,2025-03-22,09:50:00,Monument,3,208.24,90.65,0.0,715.37,Sales/Events,Group,No,Clear
TN004088,2025-02-20,07:10:00,Pinnacle,4,258.4,141.26,146.69,1321.55,Concierge,ResortGuest,No,Cloudy
TN004089,2025-05-24,11:10:00,Pinnacle,2,154.43,69.41,94.09,472.36,Online,Public,No,Cloudy
TN004090,2025-08-17,11:20:00,Pinnacle,3,139.62,98.63,56.93,574.42,Online,Public,No,Clear
TN004091,2025-09-27,07:40:00,Pinnacle,3,178.28,105.58,0.0,640.42,Phone,Public,No,Clear
TN004092,2025-11-30,08:30:00,Pinnacle,4,313.59,132.73,135.62,1522.71,Online,Public,No,Rain
TN004093,2025-01-25,07:50:00,Pinnacle,4,255.77,141.28,0.0,1164.36,Online,ResortGuest,No,Windy
TN004094,2025-11-12,10:10:00,Monument,4,271.27,133.4,0.0,1218.48,Online,Public,No,Rain
TN004095,2025-04-05,08:00:00,Pinnacle,2,261.31,70.3,123.29,716.21,Phone,Public,No,Clear
TN004096,2025-05-11,13:00:00,Monument,3,124.11,103.0,166.2,641.53,Online,Public,No,Clear
TN004097,2025-11-16,11:00:00,Monument,2,199.69,61.0,77.61,537.99,Phone,Member,No,Clear
TN004098,2025-05-27,07:30:00,Pinnacle,2,177.91,67.04,0.0,0.0,Online,Public,Yes,Clear
TN004099,2025-09-27,10:40:00,Monument,2,140.52,65.45,0.0,346.49,Online,Public,No,Windy
TN004100,2025-04-06,07:40:00,Monument,3,223.45,101.45,0.0,771.8,Phone,ResortGuest,No,Clear
TN004101,2025-07-21,09:10:00,Monument,4,146.46,139.3,0.0,725.14,Online,Public,No,Rain
TN004102,2025-04-27,12:30:00,Pinnacle,2,168.12,69.72,0.0,405.96,Phone,Public,No,Clear
TN004103,2025-04-12,07:50:00,Pinnacle,4,205.55,129.99,0.0,952.19,Online,Member,No,Clear
TN004104,2025-11-07,14:30:00,Monument,3,200.1,89.91,125.41,815.62,Online,Public,No,Clear
TN004105,2025-08-02,11:30:00,Pinnacle,4,115.34,129.56,0.0,590.92,Sales/Events,Group,No,Clear
TN004106,2025-08-21,10:20:00,Monument,4,100.3,121.82,238.09,761.11,Online,Member,No,Windy
TN004107,2025-02-28,09:50:00,Pinnacle,2,195.79,62.04,111.86,565.48,Phone,Member,No,Cloudy
TN004108,2025-03-23,15:10:00,Monument,3,181.24,88.43,95.94,728.09,Phone,Public,No,Clear
TN004109,2025-06-22,08:30:00,Pinnacle,2,170.4,69.13,52.55,462.48,Online,Public,No,Clear
TN004110,2025-02-17,07:30:00,Monument,3,291.15,101.7,110.53,1085.68,Online,Public,No,Cloudy
TN004111,2025-05-03,07:20:00,Pinnacle,3,179.16,102.65,0.0,640.13,Online,Public,No,Clear
TN004112,2025-03-30,09:00:00,Monument,4,239.0,126.92,0.0,1082.92,Online,Member,No,Windy
